codigo_ocorrencia,classificacao,tipo,tipo_categoria,tipo_icao,latitude,longitude,cidade,ocorrencia_uf,ocorrencia_pais,aerodromo,data,status,relatorio_numero,divulgacao_relatorio_publicado,total_recomendacoes,aeronaves_envolvidas,ocorrencia_saida_pista,ocorrencia_dia_extracao
201608161151002,Incidente,Estouro De Pneu,Problema Sistema,SCF-NP,-25.5317,-49.1761,Curitiba,PR,BRASIL,SBCT,2016-08-15 15:21:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
201008287804600,Incidente,Perda De Controle No Solo,Perda De Controle No Solo,LOC-G,-25.433000000000003,-49.2718,Curitiba,PR,BRASIL,****,2010-08-28 19:55:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
201701111645208,Incidente,Falha Ou Mau Funcionamento De Sistema / Componente ,Falha Ou Mau Funcionamento De Sistema / Componente ,SCF-NP,-25.5317,-49.1761,Curitiba,PR,BRASIL,SBCT,2017-01-10 18:16:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
200810247584073,Incidente,Falha Ou Mau Funcionamento De Sistema / Componente ,Falha Ou Mau Funcionamento De Sistema / Componente ,SCF-NP,-25.433000000000003,-49.2718,Curitiba,PR,BRASIL,SBBI,2008-10-24 13:07:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
201708021423333,Incidente,Com Trem De Pouso,Problema Sistema,SCF-NP,-25.5317,-49.1761,Curitiba,PR,BRASIL,SBCT,2017-07-26 13:47:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
201207268326563,Incidente,Perda De Controle No Solo,Perda De Controle No Solo,LOC-G,-25.433000000000003,-49.2718,Curitiba,PR,BRASIL,SBCT,2012-07-26 23:10:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
201207317634073,Incidente,Falha Do Motor Em Voo,Problema Motor,SCF-PP,-25.433000000000003,-49.2718,Curitiba,PR,BRASIL,****,2012-07-31 12:21:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
201110019937879,Acidente,Outros,Outros,OTHR,-25.433000000000003,-49.2718,Curitiba,PR,BRASIL,SBBI,2011-10-01 17:30:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
201806281336174,Incidente,F.O.D.,Outros,OTHR,-25.6003,-54.485,Curitiba,PR,BRASIL,SBBI,2018-06-20 11:00:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
201702091524227,Incidente,Superaquecimento,Problema Motor,SCF-PP,-25.5317,-49.1761,Curitiba,PR,BRASIL,SBCT,2017-02-03 14:13:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
201709262032407,Acidente,Perda De Controle No Solo,Perda De Controle No Solo,LOC-G,-25.4019,-49.2333,Curitiba,PR,BRASIL,SBBI,2017-09-26 19:01:00,Ativa,A-120/CENIPA/2017,NÃO,0,1,NÃO,2018-08-28
201211021587263,Incidente Grave,Perda De Controle No Solo,Perda De Controle No Solo,LOC-G,-25.433000000000003,-49.2718,Curitiba,PR,BRASIL,SBBI,2012-11-02 12:26:00,Finalizada,IG-147/CENIPA/2013,SIM,0,1,NÃO,2018-08-28
201010304400948,Incidente,Estouro De Pneu,Problema Sistema,SCF-NP,-25.433000000000003,-49.2718,Curitiba,PR,BRASIL,SBCT,2010-10-30 10:25:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
201805291440107,Incidente,Aeronave Atingida Por Objeto,Outros,OTHR,-25.4033,-49.2336,Curitiba,PR,BRASIL,SBBI,2018-05-28 17:00:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
201211258074310,Incidente,Estouro De Pneu,Problema Sistema,SCF-NP,-25.433000000000003,-49.2718,Curitiba,PR,BRASIL,SBBI,2012-11-25 19:33:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
201105042654209,Incidente,Perda De Componente Em Voo,Problema Sistema,SCF-NP,-25.433000000000003,-49.2718,Curitiba,PR,BRASIL,****,2011-05-04 16:30:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
201609261510379,Acidente,Falha Ou Mau Funcionamento De Sistema / Componente ,Falha Ou Mau Funcionamento De Sistema / Componente ,SCF-NP,-25.4033,-49.2336,Curitiba,PR,BRASIL,SBBI,2016-09-26 18:07:00,Finalizada,A-129/CENIPA/2016,SIM,3,1,SIM,2018-08-28
201504089416478,Incidente,Com Para-Brisas / Janela / Porta,Problema Sistema,SCF-NP,-25.5386,-49.4625,Curitiba,PR,BRASIL,****,2015-04-08 17:30:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
201408306868657,Acidente,Perda De Controle No Solo,Perda De Controle No Solo,LOC-G,-25.5317,-49.1831,Curitiba,PR,BRASIL,SBBI,2014-08-30 16:24:00,Finalizada,A-149/CENIPA/2014,SIM,0,1,NÃO,2018-08-28
201611171733371,Incidente,Falha Ou Mau Funcionamento De Sistema / Componente ,Falha Ou Mau Funcionamento De Sistema / Componente ,SCF-NP,-25.5317,-49.1761,Curitiba,PR,BRASIL,SBCT,2016-11-16 09:15:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
200809155213443,Incidente,Com Para-Brisas / Janela / Porta,Problema Sistema,SCF-NP,-25.433000000000003,-49.2718,Curitiba,PR,BRASIL,SBBI,2008-09-15 18:30:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
201508185510496,Incidente,Estouro De Pneu,Problema Sistema,SCF-NP,-25.4033,-49.2336,Curitiba,PR,BRASIL,SBBI,2015-08-18 14:10:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
201209285217583,Incidente,Falha Ou Mau Funcionamento De Sistema / Componente ,Falha Ou Mau Funcionamento De Sistema / Componente ,SCF-NP,-25.433000000000003,-49.2718,Curitiba,PR,BRASIL,****,2012-09-28 15:00:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
201707141618157,Incidente,Estouro De Pneu,Problema Sistema,SCF-NP,-25.2367,-49.2336,Curitiba,PR,BRASIL,SBBI,2017-07-09 17:11:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
201005045848398,Incidente,Com Trem De Pouso,Problema Sistema,SCF-NP,-25.433000000000003,-49.2718,Curitiba,PR,BRASIL,SBBI,2010-05-04 13:00:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
200803068583317,Incidente,Estouro De Pneu,Problema Sistema,SCF-NP,-25.433000000000003,-49.2718,Curitiba,PR,BRASIL,SBCT,2008-03-06 00:00:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
200807243538133,Incidente,Estouro De Pneu,Problema Sistema,SCF-NP,-25.433000000000003,-49.2718,Curitiba,PR,BRASIL,SBBI,2008-07-24 16:30:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
201104074269174,Incidente,Tráfego Aéreo,Colisao Decolagem/Pouso,MAC,-25.433000000000003,-49.2718,Curitiba,PR,BRASIL,****,2011-04-07 20:30:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
201607221423265,Incidente Grave,Falha Do Motor Em Voo,Problema Motor,SCF-PP,-25.4033,-49.2336,Curitiba,PR,BRASIL,SBBI,2016-07-21 16:55:00,Finalizada,IG-103/CENIPA/2016,SIM,2,1,SIM,2018-08-28
200807249344258,Incidente,Falha Do Motor Em Voo,Problema Motor,SCF-PP,-25.433000000000003,-49.2718,Curitiba,PR,BRASIL,SBBI,2008-07-24 10:38:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
201403176092762,Incidente Grave,Perda De Controle No Solo,Perda De Controle No Solo,LOC-G,-25.433000000000003,-49.2718,Curitiba,PR,BRASIL,SBBI,2014-03-17 19:48:00,Finalizada,IG-057/CENIPA/2014,SIM,1,1,NÃO,2018-08-28
201510219423918,Incidente,Causado Por Fenômeno Meteorológico No Solo,Outros,OTHR,-24.6167,-47.8536,Curitiba,PR,BRASIL,SBCT,2015-10-21 18:30:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
200810167933996,Incidente,Estouro De Pneu,Problema Sistema,SCF-NP,-25.433000000000003,-49.2718,Curitiba,PR,BRASIL,SBBI,2008-10-16 12:25:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
201402051009541,Incidente,Descompressão Não Intencional / Explosiva,Problema Sistema,SCF-NP,-25.433000000000003,-49.2718,Curitiba,PR,BRASIL,****,2014-02-05 19:00:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
201707181643268,Incidente,Estouro De Pneu,Problema Sistema,SCF-NP,-25.4033,-49.2336,Curitiba,PR,BRASIL,SBBI,2017-07-15 15:20:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
201404037371683,Incidente,Estouro De Pneu,Problema Sistema,SCF-NP,-25.433000000000003,-49.2718,Curitiba,PR,BRASIL,SBBI,2014-04-03 22:23:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
201712041844171,Incidente,Falha Ou Mau Funcionamento De Sistema / Componente ,Falha Ou Mau Funcionamento De Sistema / Componente ,SCF-NP,-25.4033,-49.2336,Curitiba,PR,BRASIL,SBBI,2017-11-28 15:30:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
201311225800995,Incidente,Estouro De Pneu,Problema Sistema,SCF-NP,-25.433000000000003,-49.2718,Curitiba,PR,BRASIL,SBBI,2013-11-22 17:35:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
200812081929625,Incidente,Falha Ou Mau Funcionamento De Sistema / Componente ,Falha Ou Mau Funcionamento De Sistema / Componente ,SCF-NP,-25.433000000000003,-49.2718,Curitiba,PR,BRASIL,SBBI,2008-12-08 19:50:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
201607261228444,Incidente,Estouro De Pneu,Problema Sistema,SCF-NP,-25.4033,-49.2336,Curitiba,PR,BRASIL,SBBI,2016-07-20 14:23:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
201008023859851,Incidente,Descompressão Não Intencional / Explosiva,Problema Sistema,SCF-NP,-25.433000000000003,-49.2718,Curitiba,PR,BRASIL,****,2010-08-02 01:40:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
201707191426536,Incidente,Incursão Em Pista,Incursão Em Pista,RI,-25.5317,-49.1761,Curitiba,PR,BRASIL,SBCT,2017-06-26 14:08:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
201501213967265,Incidente,Falha Do Motor Em Voo,Problema Motor,SCF-PP,-25.433000000000003,-49.2718,Curitiba,PR,BRASIL,SBCT,2015-01-21 20:21:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
201109127303737,Incidente Grave,Perda De Controle No Solo,Perda De Controle No Solo,LOC-G,-25.433000000000003,-49.2718,Curitiba,PR,BRASIL,SBBI,2011-09-12 19:50:00,Ativa,IG-516/CENIPA/2018,NÃO,0,1,NÃO,2018-08-28
201408111911410,Incidente Grave,Perda De Controle No Solo,Perda De Controle No Solo,LOC-G,-25.4078,-49.23,Curitiba,PR,BRASIL,SBBI,2014-08-11 11:15:00,Finalizada,IG-132/CENIPA/2014,SIM,0,1,NÃO,2018-08-28
201106217206012,Incidente,Estouro De Pneu,Problema Sistema,SCF-NP,-25.433000000000003,-49.2718,Curitiba,PR,BRASIL,****,2011-06-21 15:55:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
201503243912738,Incidente,Outros,Outros,OTHR,-25.433000000000003,-49.2718,Curitiba,PR,BRASIL,SBCT,2015-03-24 23:01:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
201002165132100,Incidente Grave,Problemas Fisiológicos,Médico,MED,-25.5311,-49.1756,Curitiba,PR,BRASIL,SBCT,2010-02-16 16:25:00,Finalizada,IG-170/CENIPA/2013,SIM,2,1,NÃO,2018-08-28
201108068110329,Incidente,Estouro De Pneu,Problema Sistema,SCF-NP,-25.433000000000003,-49.2718,Curitiba,PR,BRASIL,****,2011-08-06 21:20:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
201303013381811,Incidente,Perda De Componente No Solo,Problema Sistema,SCF-NP,-25.433000000000003,-49.2718,Curitiba,PR,BRASIL,SBBI,2013-03-01 19:45:00,Finalizada,***,NÃO,0,1,SIM,2018-08-28
200904079704013,Incidente,Perda De Controle No Solo,Perda De Controle No Solo,LOC-G,-25.433000000000003,-49.2718,Curitiba,PR,BRASIL,SBBI,2009-04-07 19:10:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
201206191395233,Incidente,Estouro De Pneu,Problema Sistema,SCF-NP,-25.433000000000003,-49.2718,Curitiba,PR,BRASIL,SBBI,2012-06-19 15:00:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
201106029143914,Incidente,Perda De Controle No Solo,Perda De Controle No Solo,LOC-G,-25.433000000000003,-49.2718,Curitiba,PR,BRASIL,SBBI,2011-06-02 20:00:00,Finalizada,***,NÃO,0,1,SIM,2018-08-28
201103023887323,Acidente,Excursão De Pista,Excursão De Pista,RE,-25.4111,-49.2292,Curitiba,PR,BRASIL,SBBI,2011-03-02 12:46:00,Finalizada,A-075/CENIPA/2012,SIM,2,1,SIM,2018-08-28
201002269610827,Incidente,Falha Do Motor Em Voo,Problema Motor,SCF-PP,-25.433000000000003,-49.2718,Curitiba,PR,BRASIL,****,2010-02-26 22:32:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
200804252138715,Incidente,Colisão Com Obstáculos No Solo,Colisão No Solo,GCOL,-25.433000000000003,-49.2718,Curitiba,PR,BRASIL,SBBI,2008-04-25 18:00:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
201609141311494,Incidente,Incursão Em Pista,Incursão Em Pista,RI,-25.5317,-49.1761,Curitiba,PR,BRASIL,SBCT,2016-09-13 17:00:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
201508096909267,Incidente,Perda De Componente Em Voo,Problema Sistema,SCF-NP,-25.5311,-49.1756,Curitiba,PR,BRASIL,SBCT,2015-08-09 17:35:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
201009154964108,Incidente Grave,Falha Do Motor Em Voo,Problema Motor,SCF-PP,-25.4033,-49.2336,Curitiba,PR,BRASIL,****,2010-09-15 20:30:00,Finalizada,IG-522/CENIPA/2010,SIM,0,1,NÃO,2018-08-28
201211121159421,Incidente,Descompressão Não Intencional / Explosiva,Problema Sistema,SCF-NP,-25.433000000000003,-49.2718,Curitiba,PR,BRASIL,****,2012-11-12 18:50:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
200804264364716,Incidente,Falha Do Motor Em Voo,Problema Motor,SCF-PP,-25.433000000000003,-49.2718,Curitiba,PR,BRASIL,SBBI,2008-04-26 12:15:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
200907071652897,Acidente,Falha Do Motor Em Voo,Problema Motor,SCF-PP,-25.433000000000003,-49.2718,Curitiba,PR,BRASIL,****,2009-07-07 18:40:00,Ativa,A-542/CENIPA/2018,NÃO,0,1,NÃO,2018-08-28
200801173693608,Incidente,Estouro De Pneu,Problema Sistema,SCF-NP,-25.433000000000003,-49.2718,Curitiba,PR,BRASIL,SBCT,2008-01-17 00:00:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
201002225361006,Incidente,Estouro De Pneu,Problema Sistema,SCF-NP,-25.433000000000003,-49.2718,Curitiba,PR,BRASIL,SBBI,2010-02-22 16:00:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
201603011740513,Incidente,Estouro De Pneu,Problema Sistema,SCF-NP,-25.4033,-49.2336,Curitiba,PR,BRASIL,SBBI,2016-02-16 18:10:00,Finalizada,***,NÃO,0,1,NÃO,2018-08-28
201307052522045,Acidente,Falha Do Motor Em Voo,Problema Motor,SCF-PP,-25.4267,-49.2178,Curitiba,PR,BRASIL,****,2013-07-05 15:10:00,Finalizada,A-124/CENIPA/2013,SIM,0,1,NÃO,2018-08-28
